CODI_PROVINCIA,PROVINCIA,CODI_MUNICIPI,MUNICIPI,ESTACIO,CODI_CONTAMINANT,ANY,MES,DIA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24
08,Barcelona,019,Barcelona,043,1,2019,10,8,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,2,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
08,Barcelona,019,Barcelona,043,1,2019,10,9,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
08,Barcelona,019,Barcelona,043,1,2019,10,10,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
08,Barcelona,019,Barcelona,043,1,2019,10,11,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,,N
08,Barcelona,019,Barcelona,044,1,2019,10,8,1,V,1,V,1,V,1,V,1,V,1,V,2,V,2,V,2,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
08,Barcelona,019,Barcelona,044,1,2019,10,9,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,,N,,N,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
08,Barcelona,019,Barcelona,044,1,2019,10,10,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
08,Barcelona,019,Barcelona,044,1,2019,10,11,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,,N
08,Barcelona,019,Barcelona,057,1,2019,10,8,2,V,1,V,1,V,1,V,1,V,1,V,1,V,,N,2,V,2,V,1,V,2,V,2,V,2,V,2,V,2,V,2,V,1,V,2,V,1,V,1,V,1,V,1,V,1,V
08,Barcelona,019,Barcelona,057,1,2019,10,9,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,2,V,2,V,,N,3,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
08,Barcelona,019,Barcelona,057,1,2019,10,10,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
08,Barcelona,019,Barcelona,057,1,2019,10,11,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,,N
08,Barcelona,019,Barcelona,054,1,2019,10,8,2,V,1,V,1,V,1,V,1,V,2,V,2,V,3,V,4,V,3,V,3,V,2,V,,N,,N,2,V,2,V,1,V,2,V,2,V,2,V,2,V,2,V,1,V,1,V
08,Barcelona,019,Barcelona,054,1,2019,10,9,1,V,1,V,1,V,1,V,1,V,1,V,1,V,3,V,2,V,2,V,2,V,2,V,1,V,2,V,2,V,2,V,2,V,2,V,1,V,1,V,1,V,2,V,1,V,1,V
08,Barcelona,019,Barcelona,054,1,2019,10,10,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,2,V,2,V,2,V,2,V,2,V,1,V,1,V,1,V,1,V,2,V,1,V,1,V,1,V,1,V,1,V
08,Barcelona,019,Barcelona,054,1,2019,10,11,1,V,2,V,1,V,1,V,1,V,1,V,1,V,2,V,2,V,2,V,2,V,2,V,1,V,1,V,2,V,2,V,2,V,2,V,1,V,2,V,2,V,3,V,2,V,,N
